CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment
11695.0,191,1,1708.35,5,1,4,Potential Loyalist
13549.0,202,1,1059.21,5,1,4,Potential Loyalist
40773.0,205,1,899.75,5,1,4,Potential Loyalist
72138.0,225,1,1399.41,5,1,4,Potential Loyalist
31689.0,236,1,1046.52,5,1,4,Potential Loyalist
62316.0,242,1,1572.97,5,1,4,Potential Loyalist
30177.0,253,1,1285.18,5,1,4,Potential Loyalist
65186.0,271,1,1255.68,5,1,4,Potential Loyalist
72707.0,293,1,1517.34,5,1,4,Potential Loyalist
73546.0,311,1,1119.69,5,1,4,Potential Loyalist
98252.0,313,1,986.58,5,1,4,Potential Loyalist
53214.0,318,1,942.28,5,1,4,Potential Loyalist
37955.0,330,1,1168.8,5,1,4,Potential Loyalist
45972.0,347,1,932.1,5,1,4,Potential Loyalist
37977.0,350,1,1331.86,5,1,4,Potential Loyalist
27210.0,351,1,1234.92,5,1,4,Potential Loyalist
73770.0,388,1,1367.32,5,1,4,Potential Loyalist
35768.0,397,1,1065.6,5,1,4,Potential Loyalist
52673.0,11,1,3177.09,5,1,5,Potential Loyalist
65201.0,23,1,2134.6,5,1,5,Potential Loyalist
32465.0,24,1,2817.05,5,1,5,Potential Loyalist
74884.0,32,1,2075.95,5,1,5,Potential Loyalist
76070.0,43,1,1957.4,5,1,5,Potential Loyalist
81704.0,50,1,2568.24,5,1,5,Potential Loyalist
65077.0,75,1,3331.27,5,1,5,Potential Loyalist
12387.0,98,1,2732.65,5,1,5,Potential Loyalist
97650.0,105,1,2015.59,5,1,5,Potential Loyalist
75121.0,113,1,3258.11,5,1,5,Potential Loyalist
45619.0,122,1,1862.78,5,1,5,Potential Loyalist
30379.0,158,1,1985.4,5,1,5,Potential Loyalist
37791.0,184,1,2163.48,5,1,5,Potential Loyalist
13898.0,257,1,2594.9,5,1,5,Potential Loyalist
47856.0,262,1,1944.26,5,1,5,Potential Loyalist
64679.0,298,1,2391.26,5,1,5,Potential Loyalist
77144.0,317,1,2073.72,5,1,5,Potential Loyalist
86216.0,321,1,1801.91,5,1,5,Potential Loyalist
18945.0,323,1,2251.02,5,1,5,Potential Loyalist
25458.0,363,1,2095.79,5,1,5,Potential Loyalist
23104.0,364,1,3874.82,5,1,5,Potential Loyalist
33706.0,372,1,2996.35,5,1,5,Potential Loyalist
64933.0,389,1,2666.06,5,1,5,Potential Loyalist
83308.0,400,1,2554.16,5,1,5,Potential Loyalist
17394.0,17,1,76.28,5,1,2,Others
17671.0,34,1,191.49,5,1,2,Others
32682.0,58,1,32.63,5,1,2,Others
85592.0,59,1,290.05,5,1,2,Others
84324.0,60,1,37.73,5,1,2,Others
34114.0,62,1,90.09,5,1,2,Others
33116.0,76,1,316.45,5,1,2,Others
85891.0,84,1,80.81,5,1,2,Others
70902.0,102,1,71.88,5,1,2,Others
52709.0,154,1,318.01,5,1,2,Others
21180.0,168,1,67.17,5,1,2,Others
29258.0,178,1,17.91,5,1,2,Others
70634.0,210,1,158.46,5,1,2,Others
57003.0,215,1,167.84,5,1,2,Others
15296.0,227,1,227.11,5,1,2,Others
48165.0,243,1,50.94,5,1,2,Others
64415.0,255,1,286.57,5,1,2,Others
78240.0,258,1,239.76,5,1,2,Others
31215.0,286,1,120.87,5,1,2,Others
96849.0,288,1,163.67,5,1,2,Others
99158.0,305,1,233.5,5,1,2,Others
82221.0,317,1,295.08,5,1,2,Others
63734.0,324,1,309.24,5,1,2,Others
10453.0,339,1,96.2,5,1,2,Others
40876.0,341,1,196.79,5,1,2,Others
11627.0,343,1,94.08,5,1,2,Others
36269.0,352,1,102.27,5,1,2,Others
88504.0,361,1,135.16,5,1,2,Others
52024.0,376,1,34.05,5,1,2,Others
17811.0,377,1,202.13,5,1,2,Others
46269.0,393,1,252.76,5,1,2,Others
60172.0,403,1,56.12,5,1,2,Others
22855.0,426,1,207.2,5,1,2,Others
21901.0,17,1,377.4,5,1,3,Potential Loyalist
13561.0,17,1,468.96,5,1,3,Potential Loyalist
23501.0,42,1,849.59,5,1,3,Potential Loyalist
28270.0,43,1,442.33,5,1,3,Potential Loyalist
71400.0,55,1,465.9,5,1,3,Potential Loyalist
15235.0,91,1,359.01,5,1,3,Potential Loyalist
74116.0,99,1,584.84,5,1,3,Potential Loyalist
91617.0,110,1,504.0,5,1,3,Potential Loyalist
39821.0,125,1,382.72,5,1,3,Potential Loyalist
90213.0,126,1,593.35,5,1,3,Potential Loyalist
28261.0,139,1,451.28,5,1,3,Potential Loyalist
68601.0,181,1,440.5,5,1,3,Potential Loyalist
28942.0,191,1,694.53,5,1,3,Potential Loyalist
19084.0,195,1,428.21,5,1,3,Potential Loyalist
92244.0,200,1,726.47,5,1,3,Potential Loyalist
22787.0,230,1,589.85,5,1,3,Potential Loyalist
80852.0,260,1,537.94,5,1,3,Potential Loyalist
84630.0,291,1,670.09,5,1,3,Potential Loyalist
30165.0,308,1,376.0,5,1,3,Potential Loyalist
47617.0,323,1,566.98,5,1,3,Potential Loyalist
51367.0,370,1,388.43,5,1,3,Potential Loyalist
38595.0,371,1,692.78,5,1,3,Potential Loyalist
29238.0,380,1,684.21,5,1,3,Potential Loyalist
45852.0,407,1,557.88,5,1,3,Potential Loyalist
31897.0,1,1,1503.32,5,1,4,Potential Loyalist
15395.0,2,1,1628.68,5,1,4,Potential Loyalist
37128.0,37,1,1141.88,5,1,4,Potential Loyalist
15081.0,38,1,1401.7,5,1,4,Potential Loyalist
13729.0,85,1,1142.77,5,1,4,Potential Loyalist
55132.0,89,1,1736.41,5,1,4,Potential Loyalist
27357.0,108,1,1052.36,5,1,4,Potential Loyalist
25279.0,119,1,1220.38,5,1,4,Potential Loyalist
35083.0,122,1,1310.76,5,1,4,Potential Loyalist
69045.0,144,1,1434.83,5,1,4,Potential Loyalist
98343.0,162,1,1255.14,5,1,4,Potential Loyalist
14277.0,202,1,1609.81,5,1,4,Potential Loyalist
48575.0,245,1,1451.17,5,1,4,Potential Loyalist
43458.0,251,1,1582.78,5,1,4,Potential Loyalist
26791.0,262,1,1438.2,5,1,4,Potential Loyalist
16058.0,283,1,1512.74,5,1,4,Potential Loyalist
70724.0,285,1,1256.79,5,1,4,Potential Loyalist
48957.0,307,1,1393.29,5,1,4,Potential Loyalist
67323.0,340,1,1229.82,5,1,4,Potential Loyalist
45219.0,356,1,1230.36,5,1,4,Potential Loyalist
43860.0,413,1,909.58,5,1,4,Potential Loyalist
72938.0,2,1,2234.64,5,1,5,Potential Loyalist
53836.0,8,1,3079.2,5,1,5,Potential Loyalist
57124.0,9,1,2509.63,5,1,5,Potential Loyalist
66549.0,14,1,2523.41,5,1,5,Potential Loyalist
47834.0,63,1,1837.44,5,1,5,Potential Loyalist
23585.0,71,1,1973.84,5,1,5,Potential Loyalist
25642.0,72,1,2069.46,5,1,5,Potential Loyalist
11601.0,124,1,3033.68,5,1,5,Potential Loyalist
43071.0,126,1,1771.59,5,1,5,Potential Loyalist
31396.0,130,1,2437.24,5,1,5,Potential Loyalist
86685.0,190,1,1929.01,5,1,5,Potential Loyalist
56278.0,199,1,2359.68,5,1,5,Potential Loyalist
27247.0,227,1,1972.2,5,1,5,Potential Loyalist
99616.0,227,1,2744.96,5,1,5,Potential Loyalist
84203.0,238,1,2040.57,5,1,5,Potential Loyalist
49862.0,262,1,1813.73,5,1,5,Potential Loyalist
94958.0,285,1,3071.92,5,1,5,Potential Loyalist
65908.0,287,1,2728.69,5,1,5,Potential Loyalist
95932.0,290,1,1827.99,5,1,5,Potential Loyalist
25781.0,320,1,2260.12,5,1,5,Potential Loyalist
87356.0,328,1,2028.0,5,1,5,Potential Loyalist
89184.0,383,1,2329.8,5,1,5,Potential Loyalist
73865.0,414,1,1992.99,5,1,5,Potential Loyalist
84672.0,1,1,312.44,5,1,2,Others
39122.0,11,1,296.51,5,1,2,Others
84564.0,12,1,226.94,5,1,2,Others
59367.0,29,1,131.13,5,1,2,Others
32068.0,54,1,144.89,5,1,2,Others
44760.0,85,1,89.3,5,1,2,Others
16066.0,96,1,263.21,5,1,2,Others
86713.0,101,1,309.41,5,1,2,Others
30575.0,113,1,87.76,5,1,2,Others
15391.0,114,1,7.85,5,1,2,Others
58125.0,148,1,99.91,5,1,2,Others
95397.0,149,1,100.25,5,1,2,Others
39354.0,172,1,12.79,5,1,2,Others
87789.0,203,1,114.14,5,1,2,Others
42509.0,254,1,78.33,5,1,2,Others
40551.0,267,1,333.93,5,1,2,Others
18248.0,286,1,308.73,5,1,2,Others
54837.0,292,1,332.5,5,1,2,Others
62397.0,293,1,70.97,5,1,2,Others
87947.0,295,1,17.42,5,1,2,Others
70346.0,304,1,144.75,5,1,2,Others
37663.0,311,1,307.0,5,1,2,Others
99330.0,347,1,136.13,5,1,2,Others
36968.0,364,1,79.44,5,1,2,Others
35390.0,372,1,46.91,5,1,2,Others
11216.0,377,1,201.61,5,1,2,Others
54753.0,386,1,134.43,5,1,2,Others
62656.0,10,1,809.23,5,1,3,Potential Loyalist
28103.0,17,1,551.04,5,1,3,Potential Loyalist
66775.0,28,1,487.87,5,1,3,Potential Loyalist
15542.0,33,1,607.56,5,1,3,Potential Loyalist
31470.0,36,1,618.6,5,1,3,Potential Loyalist
83070.0,37,1,546.59,5,1,3,Potential Loyalist
94235.0,49,1,359.27,5,1,3,Potential Loyalist
76520.0,125,1,668.44,5,1,3,Potential Loyalist
81975.0,144,1,444.78,5,1,3,Potential Loyalist
72159.0,150,1,427.16,5,1,3,Potential Loyalist
99221.0,171,1,385.97,5,1,3,Potential Loyalist
66576.0,179,1,482.25,5,1,3,Potential Loyalist
67515.0,182,1,460.52,5,1,3,Potential Loyalist
46945.0,182,1,457.13,5,1,3,Potential Loyalist
54126.0,184,1,588.2,5,1,3,Potential Loyalist
42304.0,188,1,366.84,5,1,3,Potential Loyalist
93011.0,195,1,783.06,5,1,3,Potential Loyalist
63470.0,243,1,432.01,5,1,3,Potential Loyalist
34457.0,274,1,777.78,5,1,3,Potential Loyalist
13237.0,303,1,854.17,5,1,3,Potential Loyalist
39255.0,334,1,432.82,5,1,3,Potential Loyalist
36101.0,341,1,648.09,5,1,3,Potential Loyalist
46777.0,345,1,442.24,5,1,3,Potential Loyalist
13414.0,360,1,644.89,5,1,3,Potential Loyalist
14806.0,361,1,533.24,5,1,3,Potential Loyalist
54933.0,373,1,756.74,5,1,3,Potential Loyalist
17510.0,387,1,683.9,5,1,3,Potential Loyalist
21606.0,401,1,735.06,5,1,3,Potential Loyalist
37941.0,402,1,516.15,5,1,3,Potential Loyalist
99089.0,406,1,808.7,5,1,3,Potential Loyalist
96914.0,40,1,927.18,5,1,4,Potential Loyalist
84925.0,45,1,1441.21,5,1,4,Potential Loyalist
60384.0,59,1,1581.41,5,1,4,Potential Loyalist
95265.0,76,1,1294.0,5,1,4,Potential Loyalist
19389.0,133,1,959.38,5,1,4,Potential Loyalist
48156.0,137,1,1018.88,5,1,4,Potential Loyalist
60223.0,145,1,1449.57,5,1,4,Potential Loyalist
39526.0,151,1,1737.05,5,1,4,Potential Loyalist
19878.0,165,1,978.83,5,1,4,Potential Loyalist
95800.0,171,1,1097.16,5,1,4,Potential Loyalist
59776.0,177,1,1113.02,5,1,4,Potential Loyalist
50627.0,236,1,998.67,5,1,4,Potential Loyalist
18662.0,267,1,1753.58,5,1,4,Potential Loyalist
73183.0,280,1,1719.65,5,1,4,Potential Loyalist
77248.0,285,1,1150.79,5,1,4,Potential Loyalist
74361.0,291,1,914.34,5,1,4,Potential Loyalist
52848.0,298,1,1335.5,5,1,4,Potential Loyalist
14271.0,310,1,1720.13,5,1,4,Potential Loyalist
59435.0,329,1,959.62,5,1,4,Potential Loyalist
37059.0,330,1,918.74,5,1,4,Potential Loyalist
36915.0,332,1,1697.37,5,1,4,Potential Loyalist
21372.0,344,1,1243.82,5,1,4,Potential Loyalist
75135.0,361,1,1702.1,5,1,4,Potential Loyalist
12917.0,367,1,1177.42,5,1,4,Potential Loyalist
58978.0,376,1,1043.65,5,1,4,Potential Loyalist
66741.0,419,1,946.56,5,1,4,Potential Loyalist
44116.0,33,1,2464.72,5,1,5,Potential Loyalist
26808.0,79,1,2755.32,5,1,5,Potential Loyalist
39364.0,89,1,2074.83,5,1,5,Potential Loyalist
65490.0,100,1,2068.04,5,1,5,Potential Loyalist
90798.0,123,1,2977.53,5,1,5,Potential Loyalist
19812.0,123,1,2444.83,5,1,5,Potential Loyalist
42547.0,131,1,1882.7,5,1,5,Potential Loyalist
11846.0,142,1,2695.81,5,1,5,Potential Loyalist
59747.0,147,1,2314.19,5,1,5,Potential Loyalist
93809.0,153,1,2661.31,5,1,5,Potential Loyalist
45616.0,203,1,2501.58,5,1,5,Potential Loyalist
84044.0,248,1,3357.93,5,1,5,Potential Loyalist
73692.0,265,1,2315.63,5,1,5,Potential Loyalist
24349.0,269,1,2423.66,5,1,5,Potential Loyalist
35918.0,282,1,2529.5,5,1,5,Potential Loyalist
29000.0,293,1,2386.42,5,1,5,Potential Loyalist
38636.0,329,1,2270.58,5,1,5,Potential Loyalist
69016.0,334,1,1790.19,5,1,5,Potential Loyalist
69979.0,345,1,1989.0,5,1,5,Potential Loyalist
21341.0,404,1,2439.07,5,1,5,Potential Loyalist
36146.0,411,1,2420.06,5,1,5,Potential Loyalist
78211.0,413,1,2132.04,5,1,5,Potential Loyalist
89874.0,417,1,2533.77,5,1,5,Potential Loyalist
90879.0,425,1,2793.38,5,1,5,Potential Loyalist
51216.0,5,1,334.6,5,1,2,Others
12138.0,13,1,163.32,5,1,2,Others
35798.0,21,1,327.69,5,1,2,Others
49531.0,22,1,213.75,5,1,2,Others
73030.0,31,1,237.92,5,1,2,Others
17144.0,41,1,170.13,5,1,2,Others
34453.0,68,1,85.01,5,1,2,Others
87257.0,74,1,31.42,5,1,2,Others
89343.0,80,1,182.36,5,1,2,Others
52911.0,99,1,166.71,5,1,2,Others
27879.0,119,1,258.5,5,1,2,Others
36710.0,126,1,161.46,5,1,2,Others
48293.0,128,1,331.42,5,1,2,Others
60701.0,137,1,322.56,5,1,2,Others
89312.0,139,1,214.74,5,1,2,Others
24664.0,140,1,169.72,5,1,2,Others
95749.0,142,1,279.8,5,1,2,Others
11966.0,151,1,189.6,5,1,2,Others
87556.0,153,1,176.0,5,1,2,Others
65184.0,191,1,50.98,5,1,2,Others
31955.0,201,1,11.23,5,1,2,Others
28363.0,213,1,71.33,5,1,2,Others
95311.0,230,1,175.38,5,1,2,Others
91215.0,283,1,281.61,5,1,2,Others
44054.0,311,1,169.91,5,1,2,Others
26541.0,320,1,18.88,5,1,2,Others
35886.0,374,1,88.63,5,1,2,Others
16100.0,378,1,345.01,5,1,2,Others
59880.0,389,1,69.36,5,1,2,Others
37418.0,402,1,38.63,5,1,2,Others
50022.0,403,1,334.33,5,1,2,Others
26439.0,1,1,803.38,5,1,3,Potential Loyalist
76491.0,2,1,762.59,5,1,3,Potential Loyalist
60962.0,17,1,440.28,5,1,3,Potential Loyalist
52861.0,18,1,605.15,5,1,3,Potential Loyalist
16825.0,18,1,659.6,5,1,3,Potential Loyalist
14909.0,27,1,659.12,5,1,3,Potential Loyalist
24426.0,29,1,745.34,5,1,3,Potential Loyalist
72809.0,32,1,692.06,5,1,3,Potential Loyalist
81786.0,64,1,728.09,5,1,3,Potential Loyalist
14386.0,111,1,572.39,5,1,3,Potential Loyalist
74025.0,144,1,593.33,5,1,3,Potential Loyalist
92090.0,145,1,420.78,5,1,3,Potential Loyalist
42289.0,154,1,700.4,5,1,3,Potential Loyalist
81579.0,180,1,617.84,5,1,3,Potential Loyalist
24680.0,191,1,369.81,5,1,3,Potential Loyalist
87853.0,197,1,837.69,5,1,3,Potential Loyalist
16559.0,199,1,743.44,5,1,3,Potential Loyalist
15458.0,203,1,721.04,5,1,3,Potential Loyalist
39233.0,204,1,381.36,5,1,3,Potential Loyalist
56075.0,209,1,411.13,5,1,3,Potential Loyalist
47898.0,223,1,601.28,5,1,3,Potential Loyalist
41730.0,240,1,417.27,5,1,3,Potential Loyalist
92512.0,253,1,571.69,5,1,3,Potential Loyalist
24354.0,301,1,548.37,5,1,3,Potential Loyalist
58776.0,336,1,695.84,5,1,3,Potential Loyalist
69301.0,343,1,524.7,5,1,3,Potential Loyalist
77783.0,355,1,657.97,5,1,3,Potential Loyalist
62523.0,369,1,423.78,5,1,3,Potential Loyalist
33231.0,370,1,687.05,5,1,3,Potential Loyalist
95613.0,384,1,756.0,5,1,3,Potential Loyalist
35635.0,384,1,856.23,5,1,3,Potential Loyalist
21181.0,393,1,437.89,5,1,3,Potential Loyalist
17419.0,394,1,348.3,5,1,3,Potential Loyalist
10676.0,395,1,704.64,5,1,3,Potential Loyalist
69123.0,13,1,1512.86,5,1,4,Potential Loyalist
97849.0,20,1,1009.12,5,1,4,Potential Loyalist
25517.0,25,1,1117.29,5,1,4,Potential Loyalist
49064.0,87,1,1356.47,5,1,4,Potential Loyalist
76577.0,89,1,1009.2,5,1,4,Potential Loyalist
58366.0,96,1,1343.83,5,1,4,Potential Loyalist
71803.0,98,1,1300.64,5,1,4,Potential Loyalist
77129.0,101,1,1216.56,5,1,4,Potential Loyalist
36262.0,130,1,1171.69,5,1,4,Potential Loyalist
96557.0,140,1,1363.51,5,1,4,Potential Loyalist
48049.0,142,1,1448.3,5,1,4,Potential Loyalist
76941.0,164,1,913.35,5,1,4,Potential Loyalist
59746.0,169,1,992.83,5,1,4,Potential Loyalist
13222.0,170,1,1328.11,5,1,4,Potential Loyalist
39808.0,204,1,1285.5,5,1,4,Potential Loyalist
10025.0,208,1,1234.85,5,1,4,Potential Loyalist
92154.0,212,1,1646.95,5,1,4,Potential Loyalist
38356.0,215,1,1023.8,5,1,4,Potential Loyalist
50297.0,231,1,1676.19,5,1,4,Potential Loyalist
65998.0,235,1,1106.15,5,1,4,Potential Loyalist
79028.0,271,1,968.98,5,1,4,Potential Loyalist
21958.0,331,1,1310.4,5,1,4,Potential Loyalist
89407.0,344,1,967.26,5,1,4,Potential Loyalist
66964.0,347,1,1047.78,5,1,4,Potential Loyalist
78892.0,352,1,1165.44,5,1,4,Potential Loyalist
62843.0,382,1,1097.2,5,1,4,Potential Loyalist
25490.0,410,1,1112.0,5,1,4,Potential Loyalist
36517.0,422,1,1141.92,5,1,4,Potential Loyalist
99188.0,6,1,2768.6,5,1,5,Potential Loyalist
38802.0,12,1,3189.17,5,1,5,Potential Loyalist
30429.0,20,1,2464.32,5,1,5,Potential Loyalist
84479.0,39,1,2859.49,5,1,5,Potential Loyalist
49062.0,103,1,2045.44,5,1,5,Potential Loyalist
25043.0,120,1,2050.42,5,1,5,Potential Loyalist
65557.0,165,1,2543.69,5,1,5,Potential Loyalist
74130.0,219,1,3271.0,5,1,5,Potential Loyalist
46660.0,231,1,4514.16,5,1,5,Potential Loyalist
41716.0,254,1,3379.91,5,1,5,Potential Loyalist
57737.0,266,1,2132.33,5,1,5,Potential Loyalist
12249.0,323,1,3391.49,5,1,5,Potential Loyalist
19248.0,338,1,2320.12,5,1,5,Potential Loyalist
26021.0,351,1,1879.1,5,1,5,Potential Loyalist
65019.0,375,1,2125.09,5,1,5,Potential Loyalist
97988.0,386,1,3298.31,5,1,5,Potential Loyalist
81320.0,400,1,2375.06,5,1,5,Potential Loyalist
11820.0,419,1,2026.02,5,1,5,Potential Loyalist
89962.0,419,1,2373.38,5,1,5,Potential Loyalist
57345.0,21,1,111.49,5,1,2,Others
81032.0,36,1,294.34,5,1,2,Others
33467.0,43,1,112.85,5,1,2,Others
38614.0,46,1,129.86,5,1,2,Others
19917.0,59,1,181.97,5,1,2,Others
46030.0,71,1,79.45,5,1,2,Others
29379.0,82,1,300.5,5,1,2,Others
22053.0,100,1,165.83,5,1,2,Others
28982.0,115,1,211.25,5,1,2,Others
48233.0,161,1,252.54,5,1,2,Others
26388.0,176,1,289.91,5,1,2,Others
37158.0,193,1,65.61,5,1,2,Others
21500.0,212,1,80.97,5,1,2,Others
37588.0,244,1,220.52,5,1,2,Others
82311.0,250,1,260.57,5,1,2,Others
40038.0,250,1,175.22,5,1,2,Others
34823.0,260,1,156.44,5,1,2,Others
35048.0,262,1,177.76,5,1,2,Others
45926.0,262,1,224.59,5,1,2,Others
55840.0,293,1,46.49,5,1,2,Others
36817.0,301,1,25.46,5,1,2,Others
65421.0,338,1,239.66,5,1,2,Others
36300.0,343,1,299.54,5,1,2,Others
98592.0,346,1,258.52,5,1,2,Others
43719.0,348,1,140.61,5,1,2,Others
84644.0,361,1,238.1,5,1,2,Others
34449.0,380,1,47.94,5,1,2,Others
35180.0,383,1,171.79,5,1,2,Others
78157.0,384,1,12.38,5,1,2,Others
72542.0,420,1,75.26,5,1,2,Others
49198.0,421,1,185.93,5,1,2,Others
25908.0,422,1,106.47,5,1,2,Others
98767.0,20,1,821.5,5,1,3,Potential Loyalist
81287.0,48,1,515.53,5,1,3,Potential Loyalist
57537.0,90,1,593.26,5,1,3,Potential Loyalist
83076.0,107,1,352.27,5,1,3,Potential Loyalist
40046.0,109,1,598.75,5,1,3,Potential Loyalist
42520.0,146,1,471.3,5,1,3,Potential Loyalist
18607.0,158,1,525.97,5,1,3,Potential Loyalist
83868.0,166,1,869.62,5,1,3,Potential Loyalist
75181.0,180,1,639.54,5,1,3,Potential Loyalist
42881.0,184,1,383.13,5,1,3,Potential Loyalist
59670.0,185,1,429.61,5,1,3,Potential Loyalist
33087.0,188,1,613.8,5,1,3,Potential Loyalist
53990.0,195,1,442.18,5,1,3,Potential Loyalist
64538.0,201,1,478.02,5,1,3,Potential Loyalist
67095.0,201,1,786.42,5,1,3,Potential Loyalist
59142.0,204,1,490.82,5,1,3,Potential Loyalist
24209.0,207,1,355.94,5,1,3,Potential Loyalist
79765.0,227,1,768.26,5,1,3,Potential Loyalist
73447.0,293,1,365.56,5,1,3,Potential Loyalist
31482.0,310,1,587.71,5,1,3,Potential Loyalist
98120.0,322,1,491.4,5,1,3,Potential Loyalist
26800.0,331,1,449.19,5,1,3,Potential Loyalist
99013.0,349,1,421.69,5,1,3,Potential Loyalist
17322.0,356,1,472.05,5,1,3,Potential Loyalist
93366.0,358,1,786.73,5,1,3,Potential Loyalist
14546.0,388,1,607.54,5,1,3,Potential Loyalist
54197.0,401,1,501.82,5,1,3,Potential Loyalist
24745.0,415,1,810.33,5,1,3,Potential Loyalist
80059.0,23,1,1289.48,5,1,4,Potential Loyalist
58834.0,52,1,1089.05,5,1,4,Potential Loyalist
89077.0,65,1,1000.99,5,1,4,Potential Loyalist
84905.0,73,1,1187.71,5,1,4,Potential Loyalist
62926.0,83,1,1019.38,5,1,4,Potential Loyalist
18616.0,94,1,978.62,5,1,4,Potential Loyalist
43553.0,99,1,1055.91,5,1,4,Potential Loyalist
64409.0,103,1,1632.1,5,1,4,Potential Loyalist
28576.0,120,1,1294.7,5,1,4,Potential Loyalist
69677.0,123,1,1127.01,5,1,4,Potential Loyalist
11198.0,132,1,1313.65,5,1,4,Potential Loyalist
29435.0,139,1,988.64,5,1,4,Potential Loyalist
17502.0,143,1,1615.13,5,1,4,Potential Loyalist
90301.0,162,1,1211.13,5,1,4,Potential Loyalist
13513.0,175,1,998.74,5,1,4,Potential Loyalist
26433.0,194,1,1079.57,5,1,4,Potential Loyalist
47078.0,202,1,1668.85,5,1,4,Potential Loyalist
63283.0,256,1,1171.69,5,1,4,Potential Loyalist
44087.0,297,1,1108.23,5,1,4,Potential Loyalist
74291.0,303,1,1494.35,5,1,4,Potential Loyalist
58573.0,351,1,1241.63,5,1,4,Potential Loyalist
85351.0,397,1,1751.33,5,1,4,Potential Loyalist
24741.0,406,1,942.18,5,1,4,Potential Loyalist
85098.0,56,1,2523.7,5,1,5,Potential Loyalist
43367.0,88,1,2085.93,5,1,5,Potential Loyalist
44310.0,88,1,1825.13,5,1,5,Potential Loyalist
77328.0,96,1,2325.78,5,1,5,Potential Loyalist
18332.0,106,1,2587.8,5,1,5,Potential Loyalist
69402.0,124,1,2037.55,5,1,5,Potential Loyalist
34762.0,128,1,2584.54,5,1,5,Potential Loyalist
54859.0,144,1,2981.41,5,1,5,Potential Loyalist
15925.0,161,1,2191.38,5,1,5,Potential Loyalist
65132.0,180,1,1999.98,5,1,5,Potential Loyalist
12754.0,265,1,2148.01,5,1,5,Potential Loyalist
21292.0,322,1,3275.66,5,1,5,Potential Loyalist
80714.0,386,1,2462.68,5,1,5,Potential Loyalist
88764.0,386,1,2229.9,5,1,5,Potential Loyalist
10778.0,391,1,2720.55,5,1,5,Potential Loyalist
94254.0,421,1,2135.59,5,1,5,Potential Loyalist
99049.0,429,1,2069.41,5,1,5,Potential Loyalist
61816.0,6,1,195.09,5,1,2,Others
98315.0,8,1,132.53,5,1,2,Others
82997.0,11,1,281.68,5,1,2,Others
67820.0,14,1,280.82,5,1,2,Others
30603.0,62,1,108.53,5,1,2,Others
53470.0,76,1,54.12,5,1,2,Others
66716.0,78,1,19.19,5,1,2,Others
57356.0,81,1,251.24,5,1,2,Others
75130.0,92,1,28.21,5,1,2,Others
25547.0,98,1,103.78,5,1,2,Others
19225.0,101,1,211.73,5,1,2,Others
87700.0,106,1,270.28,5,1,2,Others
36522.0,126,1,85.22,5,1,2,Others
47479.0,126,1,134.5,5,1,2,Others
89610.0,127,1,149.94,5,1,2,Others
82301.0,132,1,149.4,5,1,2,Others
35675.0,148,1,93.56,5,1,2,Others
63699.0,150,1,19.21,5,1,2,Others
72377.0,161,1,212.34,5,1,2,Others
88998.0,179,1,100.25,5,1,2,Others
60685.0,192,1,312.44,5,1,2,Others
37273.0,193,1,71.44,5,1,2,Others
65967.0,207,1,69.12,5,1,2,Others
11825.0,228,1,226.83,5,1,2,Others
71682.0,234,1,126.65,5,1,2,Others
27048.0,239,1,67.43,5,1,2,Others
57351.0,244,1,145.07,5,1,2,Others
38774.0,263,1,75.41,5,1,2,Others
71414.0,264,1,266.37,5,1,2,Others
33244.0,280,1,32.03,5,1,2,Others
11012.0,295,1,228.0,5,1,2,Others
82638.0,306,1,24.07,5,1,2,Others
65900.0,313,1,87.7,5,1,2,Others
96199.0,315,1,218.71,5,1,2,Others
62679.0,338,1,68.32,5,1,2,Others
94842.0,365,1,89.02,5,1,2,Others
11918.0,405,1,85.76,5,1,2,Others
40359.0,412,1,140.45,5,1,2,Others
63593.0,415,1,317.44,5,1,2,Others
65351.0,4,1,645.12,5,1,3,Potential Loyalist
89480.0,8,1,639.06,5,1,3,Potential Loyalist
14604.0,22,1,396.64,5,1,3,Potential Loyalist
46067.0,26,1,434.32,5,1,3,Potential Loyalist
35912.0,50,1,747.98,5,1,3,Potential Loyalist
10422.0,54,1,519.32,5,1,3,Potential Loyalist
27964.0,127,1,819.0,5,1,3,Potential Loyalist
85305.0,147,1,776.0,5,1,3,Potential Loyalist
90821.0,157,1,863.77,5,1,3,Potential Loyalist
68958.0,159,1,392.66,5,1,3,Potential Loyalist
88828.0,164,1,713.35,5,1,3,Potential Loyalist
11332.0,166,1,480.42,5,1,3,Potential Loyalist
36398.0,196,1,456.18,5,1,3,Potential Loyalist
54945.0,226,1,573.44,5,1,3,Potential Loyalist
58596.0,269,1,411.75,5,1,3,Potential Loyalist
56058.0,305,1,399.07,5,1,3,Potential Loyalist
13634.0,307,1,389.66,5,1,3,Potential Loyalist
18818.0,365,1,490.86,5,1,3,Potential Loyalist
77754.0,372,1,437.05,5,1,3,Potential Loyalist
67764.0,383,1,512.34,5,1,3,Potential Loyalist
88467.0,386,1,395.35,5,1,3,Potential Loyalist
86374.0,390,1,658.84,5,1,3,Potential Loyalist
10477.0,399,1,852.91,5,1,3,Potential Loyalist
93731.0,405,1,482.12,5,1,3,Potential Loyalist
56247.0,1,1,1623.24,5,1,4,Potential Loyalist
